q1,q2,q3,q4,q5,q6,d_nom,d_est,,
103.77456015,-4.03050192,138.97364864,51.93551875,-110.35910885,-359.99922456,theta_5,92.45000000,,
111.20235813,-2.19077074,113.31241920,119.23964221,-120.00164691,78.88676668,a_5,171.40000000,,
107.82184600,-4.57837224,139.99772273,61.08190335,-66.49251920,100.66948600,a_5,184.45000000,,
105.13024172,-0.49979491,138.09485620,68.41095903,-121.76526014,106.70640061,a_5,101.40000000,,
105.44085289,1.93817645,137.90839625,69.53361280,-54.00606747,233.55622717,a_5,98.90000000,,
105.73674317,3.41260635,136.68200867,54.82754050,-92.00020095,-63.58358235,a_5,94.50000000,,
108.09352821,-7.80017891,139.99879400,61.88211019,-104.31093530,-71.49151791,a_5,189.65000000,,
105.83467017,-4.16032802,134.35126035,86.66912703,-120.00122160,-197.46104224,a_5,175.70000000,,
104.94335947,3.96187069,136.50377289,54.75587147,-81.43589089,-289.89529827,a_5,106.00000000,,
100.85392050,-4.87563720,139.99818975,53.11692222,-124.39948122,-319.35065305,a_5,95.65000000,,
103.56922631,-4.12394695,138.81225201,51.93126502,-110.69134617,-359.99865745,a_5,92.50000000,,
105.26878747,5.61485610,133.22492747,64.33511810,-87.42557471,-180.73287566,alpha_5,107.05000000,,
104.04205939,10.47002573,121.20197417,138.29362912,-93.63496565,166.11958163,alpha_5,138.70000000,,
105.62458969,5.96739744,118.95244426,145.04989216,-90.55538291,355.55416381,alpha_5,296.55000000,,
105.52572074,6.44495380,118.56219492,144.96510598,-90.50618617,-5.14137551,alpha_5,292.95000000,,
105.23755391,7.23459495,117.85635200,144.77170812,-91.88567504,-359.99817612,alpha_5,286.60000000,,
105.99272278,3.92479094,136.04185979,-97.39300394,86.63746104,-178.85889431,d_5,98.85000000,,
105.86103469,4.73661817,138.00893215,-105.19325702,90.54433065,-7.91426304,d_5,235.95000000,,
105.89744986,4.67939351,138.11120496,-107.10293792,89.75305826,354.62091896,d_5,244.25000000,,
112.61136795,-8.13640112,119.08594517,-179.99970540,-81.12609551,-151.15337189,d_5,334.30000000,,
112.53491245,-7.95424707,118.97700865,-179.99978967,-82.01685080,205.16529478,d_5,331.35000000,,
105.53359507,5.67703890,127.17657333,76.55674712,-75.79752278,-136.92898597,d_5,95.00000000,,
106.41534819,3.95894908,127.07736962,136.97264792,-90.05348723,179.58216610,d_5,176.55000000,,
106.43573418,3.96570910,126.92330178,139.12236453,-90.09349353,179.67763812,d_5,183.10000000,,
105.83181871,5.12454968,131.42572943,107.61543908,-88.27950992,180.08842449,d_5,104.35000000,,
105.92897174,5.06120701,135.91946123,-83.13569735,64.47444995,-119.74073571,alpha_4,176.10000000,,
105.92933048,5.06228129,135.91902145,-87.26640733,62.99930353,-134.54410734,alpha_4,173.55000000,,
105.92847008,5.06233278,135.91911018,-78.34634013,66.20002429,-105.95696473,alpha_4,171.75000000,,
105.92855126,5.06205956,135.91875557,-89.86474167,61.78037804,-147.65179339,alpha_4,166.70000000,,
105.92687293,5.06098091,135.91883002,-88.17768355,109.84147868,147.22403433,alpha_4,157.10000000,,
105.93444600,5.05855657,135.92034929,-90.17878868,111.54051405,164.10024634,alpha_4,144.50000000,,
105.92717943,5.06196751,135.91759406,-85.08317562,108.29762894,132.40623497,alpha_4,164.45000000,,
101.36440713,-1.51809979,136.57573760,114.62311572,-116.21795445,-139.09472685,alpha_4,252.95000000,,
110.46116231,0.77212369,137.36089953,114.01373759,-61.62646943,141.88177965,alpha_4,205.30000000,,
105.91150723,4.95661314,135.97016102,-100.82447462,79.29859286,-352.58451175,a_4,234.10000000,,
105.92737293,5.06135091,135.91877812,65.07136920,-74.85675897,-180.25893937,a_4,98.55000000,,
105.90561487,-1.29791627,136.77051429,86.85986877,-86.55419692,181.62362546,a_4,104.75000000,,
105.92941163,5.05943460,135.91997187,64.33303734,-75.94229197,179.94939046,a_4,98.80000000,,
105.72496869,5.01634350,109.92419051,10.38032070,79.30182047,36.22106276,theta_4,100.40000000,,
105.57751980,4.97759528,108.61644845,10.26376702,74.82032801,71.88310436,theta_4,136.55000000,,
105.58486986,5.02319785,106.62008801,13.17357731,77.13769735,102.54009205,theta_4,184.20000000,,
105.82393378,5.01539618,154.99910132,-120.25839336,109.47451147,255.05174268,theta_4,100.60000000,,
105.55549784,5.02001077,107.70748048,8.70123254,91.02450907,-202.90630892,theta_4,221.00000000,,
105.57238130,5.00914964,106.98323950,11.04983164,79.20014605,-243.80675964,theta_4,193.70000000,,
106.19653909,5.30275533,106.54986417,122.01342430,-104.07077204,40.95555871,theta_4,119.60000000,,
106.28858293,5.38090560,103.79473643,132.13091289,-76.70793707,-54.41237474,theta_4,150.55000000,,
106.30043174,5.52397742,94.90814807,-179.99926334,-82.74296730,-98.93780760,theta_4,309.80000000,,
106.33942339,5.47402924,96.82208478,-179.99901492,-83.34565038,245.10911457,theta_4,294.75000000,,
105.93039597,4.98334911,123.26545923,-27.40221209,99.02331328,30.12693090,alpha_3,98.60000000,,
105.38068254,4.13576215,149.11460782,-81.60241028,96.35573505,41.74667629,alpha_3,100.20000000,,
106.30115268,4.60106257,123.39304378,-30.62199688,73.00544325,217.91787869,alpha_3,153.00000000,,
106.03521341,4.87274006,125.79832220,-32.07791420,85.62569708,267.93261375,alpha_3,99.75000000,,
104.61776402,3.06258121,154.99918399,-89.52972678,108.30909039,360.00055562,alpha_3,100.10000000,,
106.02622586,5.10654722,119.32581156,-19.67366795,107.15141352,360.00044499,alpha_3,98.85000000,,
105.97861839,4.96073835,145.35814744,-79.29333785,72.21454336,-33.31512309,alpha_3,97.20000000,,
104.90198767,3.61993164,154.99877849,-100.08197070,121.18224553,-64.16531075,alpha_3,97.15000000,,
104.43740572,3.09351820,154.99872376,-96.13423977,119.17537647,-42.03099065,alpha_3,98.40000000,,
106.18110072,2.36405321,121.29022091,-18.54766517,63.27759989,-359.99875361,alpha_3,96.20000000,,
105.39734221,4.67784425,105.77992093,106.37109034,-105.81558973,-59.32147042,alpha_3,190.15000000,,
105.93349348,5.03602728,-24.47358990,84.92569372,137.10111372,122.91058293,a_3,936.80000000,,
105.92706722,5.06260292,-32.60820230,85.00256930,137.80377470,121.28648569,a_3,955.40000000,,
105.91919860,5.07323586,-32.64036983,82.06512639,135.21483513,110.04568945,a_3,956.65000000,,
105.87318738,5.05938357,-24.85984781,85.00254403,132.32733238,109.68004297,a_3,926.10000000,,
105.92936691,5.06298662,-20.34470128,85.00261373,129.63210047,97.74888539,a_3,907.75000000,,
105.92846072,5.06439809,-22.96960452,85.00209656,135.23954690,55.96429310,a_3,925.50000000,,
105.93203245,5.05339917,1.80378824,64.73010794,134.14142377,-247.11204865,a_3,873.45000000,,
105.92631373,5.06202550,-11.29189601,78.70871636,129.15249943,-270.88233568,a_3,888.15000000,,
105.94249100,5.05220968,-23.88686269,80.71504119,132.10516588,-258.64005990,a_3,931.80000000,,
105.92694701,5.09977610,-35.60526505,83.54749940,133.47554122,-278.00266383,a_3,961.70000000,,
106.02177545,5.05545486,-32.18782155,85.00254867,143.48343730,-227.06405335,a_3,966.55000000,,
96.06231643,-89.99794744,97.44666129,70.27126852,139.59515038,98.01068418,theta_3,866.80000000,,
95.99792557,-89.99844801,96.64313035,68.92136967,141.63762992,105.52861434,theta_3,882.25000000,,
94.49340378,-89.99912957,92.57479490,70.45372189,147.88642780,360.00025661,theta_3,809.70000000,,
95.90529861,-89.99826508,96.23529020,66.93346538,143.67360203,-248.21067379,theta_3,893.40000000,,
96.10045822,-89.99855702,97.60305045,72.25457225,137.56770414,-277.74643861,theta_3,845.50000000,,
95.93653671,-88.04508644,114.64168190,155.72267050,-120.00158453,-101.61358531,theta_3,701.15000000,,
97.15852323,-87.19340292,113.70642139,159.85577653,-120.00082958,-94.24035252,theta_3,704.85000000,,
96.74275643,-89.98839156,122.94051213,147.10393940,-120.00175127,264.23758790,theta_3,650.00000000,,
96.07614240,-89.99835156,116.35465829,169.05913976,-120.00102742,254.56683164,theta_3,711.45000000,,
96.01224476,-88.15314242,132.90359600,143.81220229,-120.00167209,239.82046430,theta_3,592.80000000,,
105.92763481,5.06373158,-28.26230041,109.29246674,63.94222570,330.94080125,beta_3,796.85000000,,
105.93145771,5.06740347,-25.78019317,109.29497693,71.27385844,341.07056459,beta_3,769.30000000,,
105.92636456,5.06034625,-24.89317018,91.72690821,82.90290595,268.71609489,beta_3,806.85000000,,
105.92661000,5.06010462,-4.48507022,77.99787515,92.83928907,284.23632489,beta_3,743.55000000,,
105.93135856,5.06419874,-29.99731449,115.28674786,50.04609324,20.70707610,beta_3,785.15000000,,
105.92680626,5.06179754,-23.51472039,106.89911106,67.31780359,2.09265881,beta_3,761.15000000,,
105.92735717,5.06052180,-17.78802398,99.01607186,59.61933547,-328.93446431,beta_3,755.95000000,,
105.92678039,5.06553441,-26.21677938,109.94197458,62.28480921,-339.73169064,beta_3,762.55000000,,
105.92758774,5.05981167,-13.99824645,97.32002754,63.73453849,-340.16152561,beta_3,745.30000000,,
105.92728714,5.05951764,-7.45841068,93.14476887,72.11035983,-356.87238198,beta_3,725.70000000,,
150.27577677,-89.99840299,54.25867344,107.65351338,70.04853259,242.62348162,alpha_2,825.60000000,,
153.70418945,-89.99917558,45.02410185,103.96620407,61.27126175,231.80806690,alpha_2,837.45000000,,
155.50106410,-89.99809075,22.13751375,120.24066433,38.47394116,-16.72774905,alpha_2,822.55000000,,
153.04934486,-89.99961966,45.36565533,122.20750866,59.69286165,-56.20838208,alpha_2,791.80000000,,
152.11282020,-89.99832742,52.52435053,117.52562318,68.08449454,-80.38196012,alpha_2,795.15000000,,
152.27107721,-89.99967878,54.48495679,116.33637830,68.22319230,-95.33345967,alpha_2,804.80000000,,
151.75325324,-89.99814630,55.96092612,114.75672061,68.19938099,-106.50700907,alpha_2,814.65000000,,
154.22709589,-89.99872062,48.93513776,112.78469857,57.95959605,-124.36407910,alpha_2,837.70000000,,
151.99838831,-89.99908214,51.84920657,104.01818233,61.36555775,-144.89812927,alpha_2,841.90000000,,
150.20900110,-89.99862948,61.37374305,111.55495773,59.37597434,-158.89828809,alpha_2,854.55000000,,
151.04569089,-89.99805214,64.76151547,117.62635184,48.26185326,-193.84242443,alpha_2,862.65000000,,
105.96652794,-31.99128659,139.99874237,-18.39808573,104.16132920,162.36054692,a_2,337.80000000,,
104.67532472,34.31410002,82.58913469,-20.07581763,68.39436963,149.20719213,a_2,158.25000000,,
104.11863086,32.13055464,77.47829152,-9.44513805,77.22521808,-5.44312840,a_2,291.45000000,,
104.38682802,32.81575506,77.30750066,-12.96162147,78.12837623,-15.94051605,a_2,307.70000000,,
104.59974403,27.42198115,89.01388678,-21.48731402,88.74880946,-42.03752805,a_2,245.65000000,,
104.40045692,23.72077563,95.49319324,-22.67782892,78.27392788,-359.56196411,a_2,217.00000000,,
249.01511435,-29.99847843,18.25196880,135.39031422,75.83259435,64.52174420,theta_2,576.45000000,,
249.72395384,-44.99848034,-16.38466638,89.82292018,84.73048184,340.82394319,theta_2,617.90000000,,
249.59871571,-44.99954231,-24.74741721,97.78594462,66.56586985,-327.18630553,theta_2,555.10000000,,
249.57375861,-43.38630055,-16.07221259,103.81410180,63.12904004,-224.75773886,theta_2,465.15000000,,
249.62391140,-44.32399246,-74.38708030,-44.75465672,-90.74031204,161.91675171,theta_2,101.50000000,,
249.66424159,-44.99820467,-8.99499433,-109.11866485,-96.59662526,97.90218326,theta_2,445.45000000,,
249.62439474,-44.99923820,-4.01028348,-106.89673207,-90.93556442,134.66056072,theta_2,489.90000000,,
249.67115689,-44.99900148,-9.10209032,-108.27450920,-84.11740412,-204.74362606,theta_2,497.85000000,,
249.66295453,-44.99770829,-0.15734660,-115.77672263,-88.59978454,-326.67762655,theta_2,415.35000000,,
105.91008170,-8.72634285,145.06879145,-49.24886961,84.88903612,-49.86199490,beta_2,118.20000000,,
105.90640226,-13.90759535,148.48490806,-51.53257159,78.97140204,-85.21718684,beta_2,194.00000000,,
105.46063547,-15.02892067,148.40421776,-51.83855606,76.27575453,-106.88174273,beta_2,225.00000000,,
106.03360823,-16.81619142,149.50210572,-52.80166926,72.08143645,-123.18680255,beta_2,248.35000000,,
269.99855631,10.98606289,-142.73109390,68.14474315,-78.95261240,81.31813940,beta_2,315.35000000,,
270.00031381,7.10991718,-143.90082507,83.02545282,-74.87406193,97.89195868,beta_2,327.55000000,,
206.90352704,11.92318025,-142.80297616,52.88740814,-81.91809124,10.25785464,beta_2,304.95000000,,
207.05257342,11.79545860,-143.04896464,53.26319248,-81.96210201,13.89463667,beta_2,299.15000000,,
207.16173300,11.12716821,-142.39440546,55.29552639,-80.42526681,-5.53705422,beta_2,323.35000000,,
207.31349175,9.29381803,-140.61456594,58.26221079,-78.12716667,-29.28527315,beta_2,350.10000000,,
38.47071384,-11.98497305,-17.87401273,70.00166911,154.31204286,206.70078800,alpha_1,967.40000000,,
38.09188321,-18.70801855,-7.00586414,70.00240422,146.20249105,194.78645955,alpha_1,966.50000000,,
44.84750001,-11.68087721,-11.17836383,70.00224431,145.38768961,185.73133784,alpha_1,957.70000000,,
43.10877651,-13.75909461,-9.34661928,70.00185088,145.06746172,184.76907654,alpha_1,961.55000000,,
38.48428475,-16.11440637,-5.83907849,70.00157859,142.90953942,170.77194663,alpha_1,964.60000000,,
42.16721136,-13.06756917,-8.93013892,70.00265430,138.33206520,159.91333249,alpha_1,960.80000000,,
34.40642407,-17.63555683,-6.67625877,70.00225003,147.38475825,-175.36206934,alpha_1,965.05000000,,
43.03474771,-13.05002858,-3.02529321,70.00304610,149.90598861,-178.45568780,alpha_1,957.20000000,,
42.76314501,-13.26476310,-3.33660101,70.00253351,145.81976002,-194.58326783,alpha_1,962.35000000,,
40.33466938,-22.73310732,9.49457746,70.00210362,134.40733729,-207.30510051,alpha_1,951.00000000,,
266.89769225,69.98340958,-17.82543834,-92.52360180,-94.67615330,260.68883127,a_1,1065.15000000,,
265.63065817,69.48586834,-36.28276725,-84.99851928,-105.01220802,259.87644579,a_1,1027.90000000,,
269.99949780,62.14351229,-5.56173005,-91.12516269,-94.99070468,241.16779806,a_1,1081.20000000,,
269.98185584,70.00244246,-5.48500592,-79.88426322,-110.34099634,233.71638645,a_1,1137.70000000,,
269.99421380,69.99989373,-11.43865812,-96.88923548,-93.66896663,-55.45416112,a_1,1060.25000000,,
266.55186812,70.00001814,-11.34412603,-75.83654404,-105.25638103,-119.48695999,a_1,1120.70000000,,
268.54702015,64.06890440,-15.70092051,-84.20103044,-106.61870979,-136.08825809,a_1,1087.60000000,,
269.99096727,70.00297158,-14.56798927,-67.77976605,-115.85196774,-165.14722441,a_1,1125.35000000,,
264.30788167,69.96543696,-14.09156212,-69.99815159,-127.08897641,-190.49572176,a_1,1127.80000000,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
89.30405645,4.67484068,145.37046349,-110.95158673,107.09533085,-204.89728483,123.88620691,238.04188954,124.45000000,114.15568262
99.01523280,5.41095710,112.27471783,-27.40813286,83.75545958,-330.44937984,140.59777583,244.82102172,137.35000000,104.22324589
83.16596543,1.33976936,145.23563943,-105.06579100,99.57237005,110.09831565,153.14632622,261.89600648,153.55000000,108.74968027
144.94911123,-35.46919092,148.59294311,-30.65818114,21.21327778,-314.38678608,196.95408846,297.18623972,191.55000000,100.23215127
59.76956816,11.46075539,135.79454356,-55.08569728,163.17272935,-324.60526299,214.12419455,320.45466645,216.60000000,106.33047190
85.38915172,20.54377374,83.19117158,-4.83208123,86.25036505,140.48156645,215.72296264,314.08274622,215.85000000,98.35978357
135.47583115,26.21855740,75.35799283,68.83802628,48.89367737,-350.28113398,233.91239308,328.62048690,231.95000000,94.70809381
136.29531728,-20.89516655,120.27833289,-1.81721351,42.37849327,90.27886042,243.56880422,355.34619075,243.65000000,111.77738654
149.23893495,1.21054110,114.29900919,-7.75764434,48.37772978,185.26677819,263.99097500,378.80910189,263.05000000,114.81812689
158.80738473,-77.00533953,152.01765427,-37.59323162,54.49187450,219.36199714,276.55406992,387.22227225,277.15000000,110.66820233
103.99907798,-25.23941603,121.68845454,-20.51288222,116.31333628,-31.94858922,279.50014971,376.20210359,278.50000000,96.70195389
70.45532922,17.18450349,87.88350202,13.77583369,142.51692230,-321.66711008,279.58926480,380.23916920,278.90000000,100.64990440
130.36363507,-34.02617556,143.07689239,-66.16037357,56.95867804,279.49355653,311.34699272,402.50673868,311.20000000,91.15974596
56.31842472,3.57818237,111.17021308,-37.88630110,127.40154551,-226.01196291,316.94800367,430.04613419,316.65000000,113.09813053
154.55292155,-10.60853492,105.64488160,33.24681431,42.12557736,72.98033096,322.78900411,437.00696040,321.70000000,114.21795628
159.51657731,-84.00896523,138.80187050,-4.62416961,29.28509492,-159.79059887,375.15330102,469.60223881,380.40000000,94.44893779
154.16690983,-35.87583810,107.27108518,34.30079356,36.54827705,-289.78410052,379.57504670,486.10712032,379.20000000,106.53207362
139.25269038,-62.56981028,137.88732062,-34.48794071,43.22183536,199.03914049,382.13185743,479.54783730,385.70000000,97.41597986
121.18395947,-49.63008312,115.32686851,6.25917178,59.41095371,-284.51544797,410.02547736,520.07705793,410.30000000,110.05158056
135.12411926,-7.21554574,83.22339150,5.37632871,70.55767892,-198.89228852,439.28929785,552.55889344,436.15000000,113.26959559
58.39748945,-29.59963770,128.59952180,-75.84352906,122.35164679,-186.66601312,444.72531156,537.49339889,444.70000000,92.76808733
57.13315488,27.32354699,45.82303428,47.72467751,143.32481114,-51.63691093,462.82173493,570.20743965,462.10000000,107.38570473
76.32441168,-30.58397608,100.13568639,24.16872284,135.20791139,263.26351142,475.48668590,564.80078652,469.15000000,89.31410062
94.10882648,-56.35788216,114.60527219,8.50511714,95.62174678,84.92692115,508.72171358,618.56157340,507.80000000,109.83985981
54.77455555,-30.97169426,116.24708155,-33.58853732,136.64588218,-243.52373842,509.87434393,616.41485408,505.65000000,106.54051015
143.76564436,-49.14646652,86.83264536,49.17669515,51.94436816,-327.49739496,538.86693635,645.73352218,538.10000000,106.86658582
136.58209502,33.15485806,21.76801113,65.98818338,93.11858406,167.27918175,550.41253486,650.33851169,544.45000000,99.92597683
39.15724067,-27.47802059,96.42850647,7.16680104,147.62733333,-26.38864612,601.96133936,709.31392276,603.10000000,107.35258340
145.05818724,37.73249134,-38.73437497,83.67764671,69.91825609,200.17062202,640.44054499,748.48953223,637.25000000,108.04898725
182.79123937,-17.77025972,61.04276557,-104.59249908,-54.76475448,224.21757379,669.68306692,775.67012834,670.65000000,105.98706142
-6.12370720,-79.45002727,100.50025049,32.39199505,143.54006769,-2.76488028,672.92602514,786.25412459,672.65000000,113.32809945
165.25373831,-8.72127773,61.44308683,43.91415132,94.65884012,-357.67319808,684.15896123,773.13102247,680.70000000,88.97206124
157.75256690,14.75439324,14.99625906,76.20861175,77.85721133,340.97410056,685.62145149,796.87849687,682.45000000,111.25704538
179.12363544,2.38898557,61.06698039,-106.80963524,-66.94573535,72.64213889,709.51107394,813.73566249,704.80000000,104.22458854
89.89448759,-2.72467129,31.84302331,68.09039109,110.74226302,-234.55799431,715.33887712,808.25846339,710.25000000,92.91958627
136.40199064,-69.87244080,84.90225059,19.65265810,48.26438414,271.31737517,785.03996087,872.75754916,786.50000000,87.71758829
149.87872815,-3.95135631,7.35418880,62.61200025,66.35358160,29.59440074,806.36623205,912.03396592,801.40000000,105.66773387
-6.04583265,-51.73059324,57.97987009,33.21878592,112.17784122,-141.61764413,853.30469205,942.56418132,850.60000000,89.25948927
62.79575282,-40.16503572,57.00103637,28.08019509,74.87481300,185.28738921,888.35404602,972.59965591,887.65000000,84.24560989
98.92353714,-18.45301485,15.92217115,62.44671085,122.11023932,-234.98120353,932.82732091,1022.96844364,925.50000000,90.14112272
4.78864459,-44.75888229,15.37971231,49.93383453,125.67172577,-258.67249218,963.10214729,1059.91429195,953.65000000,96.81214465
151.37985593,-19.16586480,7.33488037,-110.65068385,-42.22703228,124.94440599,868.95035668,959.57353143,869.65000000,90.62317475
251.89389049,-5.07854276,-28.85907540,-38.97597665,-62.52655466,46.62832880,731.13353597,818.79096549,729.70000000,87.65742951
187.11014036,-7.67141016,-45.65353450,-75.72665182,-35.85948889,248.05938655,626.50382861,720.68595529,627.00000000,94.18212668
216.51564449,8.77696507,-63.21384656,-22.60107921,-61.36559955,155.19346900,579.12061164,686.97255090,577.70000000,107.85193926
259.28274920,11.18213812,-97.60866863,12.50642645,-74.83206447,97.16304522,424.61758169,516.02552167,422.00000000,91.40793998
196.28965102,18.11731994,-124.06197046,-28.86524727,-30.15421891,92.70070284,316.99292637,404.74092043,320.25000000,87.74799406
216.79906621,26.90234705,-136.22002542,17.38956404,-53.73974435,-314.11776051,202.81111980,313.29790879,203.70000000,110.48678898
261.86628436,4.57310521,-122.51352661,32.92863783,-115.58585109,7.70934623,152.34678058,261.12887002,151.90000000,108.78208945
231.22436478,4.04315716,-117.51879369,-0.67816475,-64.72318158,47.14400362,138.89406359,243.61193457,143.85000000,104.71787097
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
105.90400851,4.29842209,136.19798922,-88.34312116,82.77744523,-142.50306110,alpha_4,103.10000000,,
105.94046803,4.20939149,136.06297246,-87.46841800,89.91024802,145.15400221,alpha_4,96.40000000,,
144.50488213,20.39639819,139.25927042,-1.89156039,17.21181520,-177.31685502,alpha_4,102.20000000,,
143.35332764,17.45173048,139.06968786,-10.45338805,15.34779301,167.87888513,alpha_4,103.65000000,,
138.26140987,12.74781881,134.18422317,-20.50307301,30.45961424,177.44424207,alpha_4,102.80000000,,
152.87120502,-6.51231251,137.72624171,151.05249675,-42.55936474,-315.59990516,alpha_4,262.10000000,,
53.91010416,-11.67736934,-51.10243922,69.98897545,130.73126521,-250.82045297,alpha_4,1043.40000000,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
106.21313771,0.21779493,134.87292925,-72.78237852,105.85862046,-152.05573743,a_6,96.35000000,,
105.23853863,3.17815268,129.67374053,-65.10444703,101.10938422,-79.69570171,a_6,102.25000000,,
107.62511894,3.31113388,126.63510268,-53.12956685,69.84466553,61.60814207,a_6,95.35000000,,
106.59286625,0.10755912,136.79735676,-75.75539730,65.81408966,155.31171859,a_6,104.60000000,,
108.37097231,2.91689547,134.41670791,-81.11243531,93.91947300,173.53337151,a_6,96.40000000,,
105.15069685,3.20839778,130.20737393,-66.99874145,100.92996532,277.59571485,a_6,102.60000000,,
106.02908697,-0.07080229,135.42159850,-62.83564602,76.32671902,18.72406944,d_6,97.10000000,,
106.57219606,10.37425248,106.60321267,-8.67461391,86.57221238,356.02011006,d_6,99.60000000,,
106.31711541,3.52226069,131.34713546,-82.36525576,97.99898832,-141.14540135,d_6,100.40000000,,
106.03740386,-1.44168773,139.69322499,-82.93302234,86.47340325,-181.04535495,d_6,101.60000000,,
105.09659726,-0.43651730,113.40584933,0.79266804,90.70379402,-359.99835281,d_6,99.45000000,,
108.79943134,1.10394237,135.83894690,75.78088481,-80.49411653,127.57817129,theta_5,104.05000000,,
100.44644272,1.48436819,131.56350824,81.79130057,-96.52526949,233.86245890,theta_5,114.85000000,,
100.83104925,1.02295664,132.12363430,80.19140199,-93.99821377,238.32869781,theta_5,110.70000000,,
101.70823174,0.85698022,131.28459298,80.47564185,-89.25509714,248.74885295,theta_5,100.55000000,,
105.03266318,2.14550211,-5.55204034,70.00171906,122.38038033,96.14025294,theta_5,877.60000000,,
103.78835633,3.90327500,-4.64315280,70.00276391,122.93903325,100.05803398,theta_5,861.80000000,,
104.99295347,4.41722460,-5.98897366,70.00219050,122.49346597,108.70020304,theta_5,860.40000000,,
107.49747595,2.36451539,126.40778176,-54.44495003,64.89333233,75.95060631,a_5,95.60000000,,
107.32010908,1.87644305,127.49708713,-58.90665794,64.30399234,87.96261552,a_5,96.05000000,,
111.35742187,-3.56879119,141.16765171,-74.47564831,55.11290844,131.24745571,a_5,104.55000000,,
100.85729796,-1.73831083,137.48059823,-71.63724311,118.01330717,236.61119346,a_5,96.95000000,,
105.29965812,1.31001504,127.24581275,-58.61753918,109.65845295,266.01511955,a_5,101.10000000,,
104.10409750,-0.91393919,129.36989853,-59.60908691,113.05314590,256.43948379,a_5,99.90000000,,
107.42312187,2.08028225,126.94531296,-56.78808767,64.35250179,-277.05065977,a_5,95.60000000,,
105.77369944,3.39812210,147.33011340,-93.25825055,87.75204283,-0.75443550,alpha_5,99.20000000,,
105.60255840,3.38682133,126.32907934,91.90729759,-86.69775595,180.67980402,alpha_5,102.05000000,,
106.82164854,9.67916486,38.22808530,-179.99604963,-95.00214633,-165.34563440,alpha_5,579.35000000,,
108.04745109,11.54455051,38.72270649,-179.99872606,-95.00226363,-178.54945846,alpha_5,562.15000000,,
